Algorithm,K,EbN0db,error
Glauber+NNLS,150,1.1999999999999997,0.0
Glauber+NNLS,150,1.1999999999999997,0.040000000000000036
Glauber+NNLS,150,1.7999999999999998,0.020000000000000018
Glauber+NNLS,150,1.1999999999999997,0.020000000000000018
Glauber+NNLS,150,0.5,0.040000000000000036
Glauber+NNLS,150,0.6,0.08666666666666667
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.1999999999999997,0.020000000000000018
Glauber+NNLS,150,0.5,0.026666666666666616
Glauber+NNLS,150,0.6,0.040000000000000036
Glauber+NNLS,150,0.5,0.06000000000000005
Glauber+NNLS,150,1.1999999999999997,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.026666666666666616
Glauber+NNLS,150,1.7999999999999998,0.0
Glauber+NNLS,150,1.1999999999999997,0.026666666666666616
Glauber+NNLS,150,1.1999999999999997,0.013333333333333308
Glauber+NNLS,150,0.5,0.046666666666666634
Glauber+NNLS,150,1.1999999999999997,0.020000000000000018
Glauber+NNLS,150,0.6,0.040000000000000036
Glauber+NNLS,150,0.6,0.026666666666666616
Glauber+NNLS,150,0.5,0.013333333333333308
Glauber+NNLS,150,0.6,0.026666666666666616
Glauber+NNLS,150,1.2999999999999998,0.013333333333333308
Glauber+NNLS,150,1.2999999999999998,0.013333333333333308
Glauber+NNLS,150,0.5,0.046666666666666634
Glauber+NNLS,150,0.6,0.033333333333333326
Glauber+NNLS,150,0.5,0.053333333333333344
Glauber+NNLS,150,1.1999999999999997,0.026666666666666616
Glauber+NNLS,150,0.5,0.07999999999999996
Glauber+NNLS,150,0.6,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.06000000000000005
Glauber+NNLS,150,1.1999999999999997,0.00666666666666671
Glauber+NNLS,150,1.2999999999999998,0.00666666666666671
Glauber+NNLS,150,0.6,0.040000000000000036
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,0.7,0.09333333333333338
Glauber+NNLS,150,0.6,0.00666666666666671
Glauber+NNLS,150,0.6,0.06666666666666665
Glauber+NNLS,150,1.4,0.040000000000000036
Glauber+NNLS,150,1.4,0.020000000000000018
Glauber+NNLS,150,0.7,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.1999999999999997,0.040000000000000036
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.2999999999999998,0.00666666666666671
Glauber+NNLS,150,0.6,0.06666666666666665
Glauber+NNLS,150,1.2999999999999998,0.013333333333333308
Glauber+NNLS,150,0.7,0.06666666666666665
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,0.7,0.06000000000000005
Glauber+NNLS,150,0.7,0.046666666666666634
Glauber+NNLS,150,0.6,0.040000000000000036
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.6,0.1266666666666667
Glauber+NNLS,150,0.6,0.046666666666666634
Glauber+NNLS,150,0.7,0.020000000000000018
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,1.4,0.0
Glauber+NNLS,150,0.6,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.2999999999999998,0.046666666666666634
Glauber+NNLS,150,1.4,0.033333333333333326
Glauber+NNLS,150,0.7999999999999999,0.026666666666666616
Glauber+NNLS,150,1.4,0.013333333333333308
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,1.4,0.013333333333333308
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,0.7,0.026666666666666616
Glauber+NNLS,150,0.7999999999999999,0.033333333333333326
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.0
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,1.2999999999999998,0.033333333333333326
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.7999999999999999,0.033333333333333326
Glauber+NNLS,150,0.7,0.053333333333333344
Glauber+NNLS,150,0.7999999999999999,0.020000000000000018
Glauber+NNLS,150,1.4,0.040000000000000036
Glauber+NNLS,150,1.4,0.00666666666666671
Glauber+NNLS,150,0.7999999999999999,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.7,0.046666666666666634
Glauber+NNLS,150,0.7,0.026666666666666616
Glauber+NNLS,150,1.4999999999999998,0.00666666666666671
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.7999999999999999,0.026666666666666616
Glauber+NNLS,150,0.7,0.033333333333333326
Glauber+NNLS,150,1.4,0.046666666666666634
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.053333333333333344
Glauber+NNLS,150,0.7999999999999999,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.0
Glauber+NNLS,150,0.7999999999999999,0.040000000000000036
Glauber+NNLS,150,1.5999999999999996,0.026666666666666616
Glauber+NNLS,150,0.7999999999999999,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.06000000000000005
Glauber+NNLS,150,1.5999999999999996,0.0
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.026666666666666616
Glauber+NNLS,150,1.4,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,0.8999999999999999,0.020000000000000018
Glauber+NNLS,150,0.8999999999999999,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.00666666666666671
Glauber+NNLS,150,0.8999999999999999,0.040000000000000036
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,1.5999999999999996,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.026666666666666616
Glauber+NNLS,150,0.7999999999999999,0.046666666666666634
Glauber+NNLS,150,0.8999999999999999,0.026666666666666616
Glauber+NNLS,150,1.4999999999999998,0.06666666666666665
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,1.5999999999999996,0.026666666666666616
Glauber+NNLS,150,1.5999999999999996,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.020000000000000018
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,0.8999999999999999,0.026666666666666616
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,1.5999999999999996,0.033333333333333326
Glauber+NNLS,150,0.9999999999999999,0.040000000000000036
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,0.8999999999999999,0.026666666666666616
Glauber+NNLS,150,1.5999999999999996,0.026666666666666616
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,1.4999999999999998,0.040000000000000036
Glauber+NNLS,150,0.8999999999999999,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.020000000000000018
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,1.5999999999999996,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.046666666666666634
Glauber+NNLS,150,1.5999999999999996,0.033333333333333326
Glauber+NNLS,150,0.9999999999999999,0.033333333333333326
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.033333333333333326
Glauber+NNLS,150,1.5999999999999996,0.0
Glauber+NNLS,150,0.8999999999999999,0.040000000000000036
Glauber+NNLS,150,0.8999999999999999,0.020000000000000018
Glauber+NNLS,150,1.6999999999999997,0.026666666666666616
Glauber+NNLS,150,1.6999999999999997,0.020000000000000018
Glauber+NNLS,150,0.8999999999999999,0.033333333333333326
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.033333333333333326
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.06000000000000005
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,1.0999999999999999,0.026666666666666616
Glauber+NNLS,150,1.6999999999999997,0.0
Glauber+NNLS,150,1.6999999999999997,0.020000000000000018
Glauber+NNLS,150,0.9999999999999999,0.033333333333333326
Glauber+NNLS,150,1.7999999999999998,0.020000000000000018
Glauber+NNLS,150,1.5999999999999996,0.020000000000000018
Glauber+NNLS,150,1.0999999999999999,0.040000000000000036
Glauber+NNLS,150,1.0999999999999999,0.013333333333333308
Glauber+NNLS,150,1.6999999999999997,0.026666666666666616
Glauber+NNLS,150,0.9999999999999999,0.046666666666666634
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,1.0999999999999999,0.013333333333333308
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.026666666666666616
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,1.7999999999999998,0.0
Glauber+NNLS,150,1.7999999999999998,0.0
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,0.9999999999999999,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.033333333333333326
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.033333333333333326
Glauber+NNLS,150,1.0999999999999999,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.040000000000000036
Glauber+NNLS,150,1.7999999999999998,0.040000000000000036
Glauber+NNLS,150,1.1999999999999997,0.026666666666666616
Glauber+NNLS,150,1.1999999999999997,0.0
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.013333333333333308
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.5,0.033333333333333326
Glauber+NNLS,150,0.5,0.07333333333333336
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.013333333333333308
Glauber+NNLS,150,0.5,0.07333333333333336
Glauber+NNLS,150,1.7999999999999998,0.026666666666666616
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.1999999999999997,0.00666666666666671
Glauber+NNLS,150,0.5,0.046666666666666634
Glauber+NNLS,150,1.1999999999999997,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.013333333333333308
Glauber+NNLS,150,0.5,0.053333333333333344
Glauber+NNLS,150,1.1999999999999997,0.040000000000000036
Glauber+NNLS,150,1.1999999999999997,0.040000000000000036
Glauber+NNLS,150,0.5,0.053333333333333344
Glauber+NNLS,150,0.5,0.020000000000000018
Glauber+NNLS,150,0.5,0.046666666666666634
Glauber+NNLS,150,1.0999999999999999,0.033333333333333326
Glauber+NNLS,150,1.0999999999999999,0.040000000000000036
Glauber+NNLS,150,1.1999999999999997,0.040000000000000036
Glauber+NNLS,150,1.1999999999999997,0.12
Glauber+NNLS,150,1.1999999999999997,0.013333333333333308
Glauber+NNLS,150,1.0999999999999999,0.013333333333333308
Glauber+NNLS,150,0.5,0.07999999999999996
Glauber+NNLS,150,0.5,0.026666666666666616
Glauber+NNLS,150,1.1999999999999997,0.053333333333333344
Glauber+NNLS,150,1.2999999999999998,0.00666666666666671
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,0.6,0.046666666666666634
Glauber+NNLS,150,0.6,0.06000000000000005
Glauber+NNLS,150,1.1999999999999997,0.053333333333333344
Glauber+NNLS,150,0.6,0.020000000000000018
Glauber+NNLS,150,0.5,0.053333333333333344
Glauber+NNLS,150,1.1999999999999997,0.00666666666666671
Glauber+NNLS,150,0.6,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,0.5,0.040000000000000036
Glauber+NNLS,150,0.5,0.07333333333333336
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,1.1999999999999997,0.026666666666666616
Glauber+NNLS,150,1.2999999999999998,0.020000000000000018
Glauber+NNLS,150,0.6,0.020000000000000018
Glauber+NNLS,150,1.2999999999999998,0.026666666666666616
Glauber+NNLS,150,0.6,0.040000000000000036
Glauber+NNLS,150,0.6,0.046666666666666634
Glauber+NNLS,150,0.6,0.013333333333333308
Glauber+NNLS,150,0.5,0.053333333333333344
Glauber+NNLS,150,1.2999999999999998,0.00666666666666671
Glauber+NNLS,150,1.1999999999999997,0.026666666666666616
Glauber+NNLS,150,1.2999999999999998,0.013333333333333308
Glauber+NNLS,150,0.6,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.013333333333333308
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.6,0.07333333333333336
Glauber+NNLS,150,0.7,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.026666666666666616
Glauber+NNLS,150,0.7,0.033333333333333326
Glauber+NNLS,150,1.4,0.013333333333333308
Glauber+NNLS,150,0.5,0.053333333333333344
Glauber+NNLS,150,1.2999999999999998,0.00666666666666671
Glauber+NNLS,150,1.2999999999999998,0.00666666666666671
Glauber+NNLS,150,1.4,0.033333333333333326
Glauber+NNLS,150,0.7,0.06666666666666665
Glauber+NNLS,150,1.1999999999999997,0.0
Glauber+NNLS,150,0.7,0.053333333333333344
Glauber+NNLS,150,0.7,0.09333333333333338
Glauber+NNLS,150,0.6,0.026666666666666616
Glauber+NNLS,150,1.4,0.013333333333333308
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.6,0.07999999999999996
Glauber+NNLS,150,0.6,0.046666666666666634
Glauber+NNLS,150,0.7,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.026666666666666616
Glauber+NNLS,150,1.4,0.0
Glauber+NNLS,150,0.7,0.033333333333333326
Glauber+NNLS,150,0.6,0.040000000000000036
Glauber+NNLS,150,0.7,0.026666666666666616
Glauber+NNLS,150,1.4,0.033333333333333326
Glauber+NNLS,150,1.2999999999999998,0.026666666666666616
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,1.4,0.00666666666666671
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.7,0.046666666666666634
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,1.4,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.026666666666666616
Glauber+NNLS,150,0.6,0.026666666666666616
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,1.4,0.020000000000000018
Glauber+NNLS,150,1.4,0.020000000000000018
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.033333333333333326
Glauber+NNLS,150,0.7,0.06666666666666665
Glauber+NNLS,150,1.2999999999999998,0.026666666666666616
Glauber+NNLS,150,0.7999999999999999,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.033333333333333326
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.7999999999999999,0.040000000000000036
Glauber+NNLS,150,1.4,0.0
Glauber+NNLS,150,1.4999999999999998,0.00666666666666671
Glauber+NNLS,150,0.7999999999999999,0.06666666666666665
Glauber+NNLS,150,0.7,0.013333333333333308
Glauber+NNLS,150,1.4999999999999998,0.00666666666666671
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,0.7,0.040000000000000036
Glauber+NNLS,150,0.7999999999999999,0.046666666666666634
Glauber+NNLS,150,1.4,0.020000000000000018
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,1.4999999999999998,0.0
Glauber+NNLS,150,1.5999999999999996,0.020000000000000018
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.046666666666666634
Glauber+NNLS,150,0.8999999999999999,0.033333333333333326
Glauber+NNLS,150,0.8999999999999999,0.033333333333333326
Glauber+NNLS,150,1.4999999999999998,0.026666666666666616
Glauber+NNLS,150,0.7,0.046666666666666634
Glauber+NNLS,150,1.5999999999999996,0.020000000000000018
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,0.8999999999999999,0.00666666666666671
Glauber+NNLS,150,1.5999999999999996,0.0
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.020000000000000018
Glauber+NNLS,150,0.7999999999999999,0.013333333333333308
Glauber+NNLS,150,1.4,0.026666666666666616
Glauber+NNLS,150,0.8999999999999999,0.07999999999999996
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,1.5999999999999996,0.020000000000000018
Glauber+NNLS,150,0.8999999999999999,0.040000000000000036
Glauber+NNLS,150,1.5999999999999996,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.053333333333333344
Glauber+NNLS,150,1.4999999999999998,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.026666666666666616
Glauber+NNLS,150,0.8999999999999999,0.040000000000000036
Glauber+NNLS,150,0.7999999999999999,0.033333333333333326
Glauber+NNLS,150,0.7999999999999999,0.053333333333333344
Glauber+NNLS,150,1.5999999999999996,0.046666666666666634
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,0.7999999999999999,0.026666666666666616
Glauber+NNLS,150,1.5999999999999996,0.013333333333333308
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.8999999999999999,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,0.9999999999999999,0.040000000000000036
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,1.5999999999999996,0.0
Glauber+NNLS,150,1.5999999999999996,0.0
Glauber+NNLS,150,0.7999999999999999,0.08666666666666667
Glauber+NNLS,150,0.9999999999999999,0.053333333333333344
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.046666666666666634
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,1.4999999999999998,0.020000000000000018
Glauber+NNLS,150,0.8999999999999999,0.046666666666666634
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.046666666666666634
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,0.9999999999999999,0.040000000000000036
Glauber+NNLS,150,1.6999999999999997,0.040000000000000036
Glauber+NNLS,150,0.8999999999999999,0.040000000000000036
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,0.8999999999999999,0.040000000000000036
Glauber+NNLS,150,1.5999999999999996,0.00666666666666671
Glauber+NNLS,150,0.8999999999999999,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.033333333333333326
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,1.7999999999999998,0.020000000000000018
Glauber+NNLS,150,1.6999999999999997,0.026666666666666616
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,1.0999999999999999,0.026666666666666616
Glauber+NNLS,150,1.0999999999999999,0.040000000000000036
Glauber+NNLS,150,1.6999999999999997,0.026666666666666616
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.013333333333333308
Glauber+NNLS,150,0.8999999999999999,0.046666666666666634
Glauber+NNLS,150,1.0999999999999999,0.026666666666666616
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,1.0999999999999999,0.046666666666666634
Glauber+NNLS,150,1.0999999999999999,0.040000000000000036
Glauber+NNLS,150,1.7999999999999998,0.033333333333333326
Glauber+NNLS,150,1.6999999999999997,0.020000000000000018
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,0.9999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.6999999999999997,0.026666666666666616
Glauber+NNLS,150,1.5999999999999996,0.026666666666666616
Glauber+NNLS,150,1.7999999999999998,0.033333333333333326
Glauber+NNLS,150,0.9999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.0
Glauber+NNLS,150,1.0999999999999999,0.033333333333333326
Glauber+NNLS,150,1.0999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.0
Glauber+NNLS,150,0.9999999999999999,0.026666666666666616
Glauber+NNLS,150,1.0999999999999999,0.046666666666666634
Glauber+NNLS,150,0.9999999999999999,0.040000000000000036
Glauber+NNLS,150,1.7999999999999998,0.013333333333333308
Glauber+NNLS,150,1.7999999999999998,0.0
Glauber+NNLS,150,1.7999999999999998,0.013333333333333308
Glauber+NNLS,150,0.9999999999999999,0.020000000000000018
Glauber+NNLS,150,1.7999999999999998,0.033333333333333326
Glauber+NNLS,150,1.7999999999999998,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.026666666666666616
Glauber+NNLS,150,1.0999999999999999,0.040000000000000036
Glauber+NNLS,150,1.6999999999999997,0.00666666666666671
Glauber+NNLS,150,1.0999999999999999,0.033333333333333326
Glauber+NNLS,150,1.0999999999999999,0.053333333333333344
Glauber+NNLS,150,1.0999999999999999,0.026666666666666616
Glauber+NNLS,150,1.7999999999999998,0.013333333333333308
Glauber+NNLS,50,0.9000000000000001,0.0
Glauber+NNLS,50,0.5000000000000001,0.06000000000000005
Glauber+NNLS,50,0.8000000000000003,0.020000000000000018
Glauber+NNLS,50,0.2,0.09999999999999998
Glauber+NNLS,50,1.0000000000000002,0.0
Glauber+NNLS,50,1.2000000000000004,0.0
Glauber+NNLS,50,0.4000000000000001,0.12
Glauber+NNLS,50,0.9000000000000001,0.0
Glauber+NNLS,50,0.7000000000000002,0.040000000000000036
Glauber+NNLS,50,0.2,0.040000000000000036
Glauber+NNLS,50,0.7000000000000002,0.06000000000000005
Glauber+NNLS,50,1.0000000000000002,0.07999999999999996
Glauber+NNLS,50,1.0000000000000002,0.020000000000000018
Glauber+NNLS,50,0.4000000000000001,0.040000000000000036
Glauber+NNLS,50,0.30000000000000004,0.040000000000000036
Glauber+NNLS,50,0.30000000000000004,0.040000000000000036
Glauber+NNLS,50,0.2,0.07999999999999996
Glauber+NNLS,50,0.8000000000000003,0.020000000000000018
Glauber+NNLS,50,1.1000000000000003,0.040000000000000036
Glauber+NNLS,50,0.6000000000000001,0.0
Glauber+NNLS,50,1.1000000000000003,0.020000000000000018
Glauber+NNLS,50,1.2000000000000004,0.0
Glauber+NNLS,50,0.8000000000000003,0.020000000000000018
Glauber+NNLS,50,1.1000000000000003,0.040000000000000036
Glauber+NNLS,50,0.9000000000000001,0.020000000000000018
Glauber+NNLS,50,0.6000000000000001,0.020000000000000018
Glauber+NNLS,50,0.30000000000000004,0.09999999999999998
Glauber+NNLS,50,0.4000000000000001,0.040000000000000036
Glauber+NNLS,50,0.5000000000000001,0.040000000000000036
Glauber+NNLS,50,0.5000000000000001,0.040000000000000036
Glauber+NNLS,50,0.6000000000000001,0.020000000000000018
Glauber+NNLS,50,0.5000000000000001,0.06000000000000005
Glauber+NNLS,50,1.0000000000000002,0.0
Glauber+NNLS,50,0.9000000000000001,0.07999999999999996
Glauber+NNLS,50,0.9000000000000001,0.07999999999999996
Glauber+NNLS,50,1.1000000000000003,0.040000000000000036
Glauber+NNLS,50,0.4000000000000001,0.040000000000000036
Glauber+NNLS,50,0.6000000000000001,0.040000000000000036
Glauber+NNLS,50,0.7000000000000002,0.020000000000000018
Glauber+NNLS,50,1.0000000000000002,0.040000000000000036
Glauber+NNLS,50,1.2000000000000004,0.040000000000000036
Glauber+NNLS,50,0.2,0.040000000000000036
Glauber+NNLS,50,0.30000000000000004,0.06000000000000005
Glauber+NNLS,50,1.1000000000000003,0.020000000000000018
Glauber+NNLS,50,1.2000000000000004,0.020000000000000018
Glauber+NNLS,50,1.0000000000000002,0.020000000000000018
Glauber+NNLS,50,0.8000000000000003,0.0
Glauber+NNLS,50,0.4000000000000001,0.020000000000000018
Glauber+NNLS,50,0.7000000000000002,0.0
Glauber+NNLS,50,0.30000000000000004,0.020000000000000018
Glauber+NNLS,50,0.5000000000000001,0.07999999999999996
Glauber+NNLS,50,0.9000000000000001,0.06000000000000005
Glauber+NNLS,50,0.30000000000000004,0.14
Glauber+NNLS,50,0.4000000000000001,0.040000000000000036
Glauber+NNLS,50,0.6000000000000001,0.020000000000000018
Glauber+NNLS,50,0.2,0.16000000000000003
Glauber+NNLS,50,0.5000000000000001,0.040000000000000036
Glauber+NNLS,50,0.8000000000000003,0.040000000000000036
Glauber+NNLS,50,1.1000000000000003,0.040000000000000036
Glauber+NNLS,50,1.2000000000000004,0.020000000000000018
Glauber+NNLS,50,0.7000000000000002,0.020000000000000018
Glauber+NNLS,50,0.6000000000000001,0.12
Glauber+NNLS,50,1.0000000000000002,0.06000000000000005
Glauber+NNLS,50,0.7000000000000002,0.040000000000000036
Glauber+NNLS,50,1.2000000000000004,0.0
Glauber+NNLS,50,0.8000000000000003,0.0
Glauber+NNLS,50,1.1000000000000003,0.020000000000000018
Glauber+NNLS,50,0.30000000000000004,0.040000000000000036
Glauber+NNLS,50,0.5000000000000001,0.020000000000000018
Glauber+NNLS,50,0.8000000000000003,0.020000000000000018
Glauber+NNLS,50,0.6000000000000001,0.020000000000000018
Glauber+NNLS,50,1.0000000000000002,0.040000000000000036
Glauber+NNLS,50,1.1000000000000003,0.020000000000000018
Glauber+NNLS,50,0.2,0.07999999999999996
Glauber+NNLS,50,0.7000000000000002,0.020000000000000018
Glauber+NNLS,50,0.2,0.06000000000000005
Glauber+NNLS,50,0.4000000000000001,0.07999999999999996
Glauber+NNLS,50,0.5000000000000001,0.07999999999999996
Glauber+NNLS,50,0.9000000000000001,0.0
Glauber+NNLS,50,1.2000000000000004,0.06000000000000005
Glauber+NNLS,50,0.4000000000000001,0.040000000000000036
